time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
1343.402344,-4.007812,1.308594,-1.257812,0.269999,0.240000,0.058748,0.191266,0.010803,-0.184669,0.078125,0.159668,1.185059,0,-4500,2326,0
1343.412109,-4.000000,1.316406,-1.253906,0.309999,0.339998,0.070015,0.192128,0.010193,-0.172756,0.115234,0.178955,1.265625,0,-4500,2251,0
1343.421875,-4.000000,1.316406,-1.253906,0.309999,0.339998,0.071636,0.193253,0.009522,-0.159760,0.148682,0.189941,1.338867,0,-4500,2186,0
1343.431641,-4.000000,1.316406,-1.253906,0.309999,0.339998,0.073561,0.194869,0.008789,-0.146170,0.167480,0.194336,1.417236,0,-4500,2133,0
1343.441406,-4.000000,1.316406,-1.253906,0.309999,0.339998,0.076273,0.196653,0.007874,-0.131737,0.190918,0.204346,1.484131,0,-4500,2064,0
1343.451172,-3.988281,1.328125,-1.250000,0.299999,0.369999,0.084440,0.198521,0.007080,-0.117034,0.207275,0.216064,1.536865,0,-4500,2009,0
1343.460938,-3.988281,1.328125,-1.250000,0.299999,0.369999,0.087688,0.200448,0.006104,-0.101679,0.200928,0.221436,1.568848,0,-4500,1952,0
1343.470703,-3.988281,1.328125,-1.250000,0.299999,0.369999,0.091619,0.202112,0.005188,-0.086101,0.167480,0.224121,1.589111,0,-4500,1901,0
1343.480469,-3.976562,1.347656,-1.250000,0.309999,0.419998,0.096849,0.203560,0.004089,-0.070738,0.143555,0.212402,1.589600,0,-4500,1863,0
1343.490234,-3.976562,1.347656,-1.250000,0.309999,0.419998,0.099693,0.204686,0.002930,-0.054838,0.113037,0.197998,1.586426,0,-4500,1845,0
1343.500000,-3.976562,1.347656,-1.250000,0.309999,0.419998,0.101147,0.205321,0.001587,-0.039564,0.060547,0.185303,1.572510,0,-4500,1832,0
1343.509766,-3.968750,1.359375,-1.246094,0.309999,0.469999,0.113287,0.205560,0.000122,-0.024357,0.002686,0.173584,1.560303,0,-4500,1821,0
1343.519531,-3.968750,1.359375,-1.246094,0.309999,0.469999,0.114601,0.205176,-0.001526,-0.007996,-0.050537,0.157471,1.551270,0,-4500,1824,0
1343.529297,-3.968750,1.359375,-1.242188,0.309999,0.469999,0.114790,0.204195,-0.003052,0.005799,-0.087158,0.136719,1.545410,0,-4500,1837,0
1343.539062,-3.968750,1.359375,-1.242188,0.309999,0.469999,0.113989,0.202818,-0.005127,0.020876,-0.141602,0.093262,1.542236,0,-4500,1892,0
1343.548828,-3.968750,1.378906,-1.242188,0.329998,0.559999,0.117098,0.200918,-0.007627,0.036102,-0.187256,0.049072,1.551270,0,-4500,1961,0
1343.558594,-3.968750,1.378906,-1.242188,0.329998,0.559999,0.115398,0.198724,-0.010437,0.050443,-0.217041,0.002930,1.567139,0,-4500,2079,0
1343.568359,-3.968750,1.378906,-1.242188,0.329998,0.559999,0.113083,0.196163,-0.013794,0.065667,-0.236816,-0.027100,1.593750,0,-4500,2181,0
1343.578125,-3.949219,1.398438,-1.238281,0.279999,0.549999,0.124268,0.193301,-0.017335,0.080784,-0.261719,-0.044189,1.627441,0,-4500,2272,0
1343.587891,-3.949219,1.398438,-1.238281,0.279999,0.549999,0.121252,0.190175,-0.020876,0.096431,-0.282471,-0.038330,1.663086,0,-4500,2347,0
1343.597656,-3.949219,1.398438,-1.234375,0.279999,0.549999,0.118328,0.187073,-0.024355,0.112646,-0.276123,-0.015869,1.704590,0,-4500,2399,0
1343.607422,-3.949219,1.398438,-1.234375,0.279999,0.549999,0.115997,0.183840,-0.027530,0.129316,-0.273438,0.022217,1.744385,0,-4500,2430,0
1343.617188,-3.937500,1.417969,-1.234375,0.249998,0.589998,0.121670,0.180449,-0.030522,0.146034,-0.272949,0.051514,1.767334,0,-4500,2487,0
1343.626953,-3.937500,1.417969,-1.230469,0.249998,0.589998,0.120338,0.177237,-0.033148,0.163171,-0.266602,0.074219,1.784912,0,-4500,2541,0
1343.636719,-3.937500,1.417969,-1.230469,0.249998,0.589998,0.118254,0.173954,-0.035652,0.180591,-0.253174,0.080078,1.790771,0,-4500,2621,0
1343.646484,-3.929688,1.449219,-1.226562,0.230000,0.659998,0.130096,0.170762,-0.038034,0.197671,-0.243164,0.065674,1.779541,0,-4500,2769,0
1343.656250,-3.929688,1.449219,-1.226562,0.230000,0.659998,0.128277,0.167740,-0.040538,0.214660,-0.227783,0.046631,1.756592,0,-4500,2914,0
1343.666016,-3.929688,1.449219,-1.226562,0.230000,0.659998,0.126467,0.164908,-0.043226,0.231538,-0.219238,0.022705,1.723145,0,-4500,3103,0
1343.674927,-3.929688,1.449219,-1.226562,0.230000,0.659998,0.124901,0.162205,-0.045976,0.248046,-0.180908,0.003662,1.692871,0,-4500,3253,0
1343.685547,-3.929688,1.468750,-1.226562,0.150000,0.609999,0.119663,0.159814,-0.048725,0.263878,-0.152100,-0.000977,1.661865,0,-4500,3389,0
1343.695312,-3.929688,1.468750,-1.226562,0.150000,0.609999,0.117146,0.157733,-0.051475,0.279836,-0.135742,-0.003174,1.635986,0,-4500,3552,0
1343.705078,-3.929688,1.468750,-1.226562,0.150000,0.609999,0.113382,0.155791,-0.054104,0.295532,-0.111816,0.017822,1.614502,0,-4500,3689,0
1343.714844,-3.917969,1.488281,-1.226562,0.099998,0.629999,0.105860,0.154053,-0.056365,0.311021,-0.077148,0.056641,1.597656,0,-4500,3811,0
1343.724609,-3.917969,1.488281,-1.222656,0.099998,0.629999,0.102434,0.152524,-0.058077,0.326449,-0.054688,0.119629,1.578369,0,-4500,3882,0
1343.734375,-3.917969,1.488281,-1.222656,0.099998,0.629999,0.099770,0.151134,-0.059116,0.341864,-0.048828,0.182373,1.562988,0,-4500,3937,0
1343.744141,-3.917969,1.507812,-1.226562,0.049999,0.609999,0.093077,0.150009,-0.059544,0.357067,-0.015381,0.233887,1.553955,0,-4500,3978,0
1343.753906,-3.917969,1.507812,-1.222656,0.049999,0.609999,0.091692,0.149144,-0.059544,0.372455,0.010742,0.260498,1.548584,0,-4500,4059,0
1343.763672,-3.917969,1.507812,-1.222656,0.049999,0.609999,0.090952,0.148461,-0.059483,0.387796,0.043457,0.250000,1.543213,0,-4500,4192,0
1343.773438,-3.917969,1.507812,-1.222656,0.049999,0.609999,0.090195,0.148158,-0.059667,0.402981,0.060547,0.215332,1.536865,0,-4500,4373,0
1343.783203,-3.929688,1.527344,-1.222656,0.000000,0.589998,0.093901,0.148089,-0.060339,0.417827,0.093018,0.155273,1.530029,0,-4500,4500,0
1343.792969,-3.929688,1.527344,-1.222656,0.000000,0.589998,0.093140,0.148340,-0.061257,0.431729,0.119629,0.103516,1.522949,0,-4500,4500,0
1343.802734,-3.929688,1.527344,-1.222656,0.000000,0.589998,0.092936,0.148696,-0.063030,0.447672,0.114746,0.061523,1.506104,0,-4500,4500,0
1343.812500,-3.917969,1.546875,-1.218750,-0.049999,0.559999,0.094732,0.148887,-0.064926,0.462006,0.104492,0.033936,1.483154,0,-4500,4500,0
1343.822266,-3.917969,1.546875,-1.218750,-0.049999,0.559999,0.093977,0.149087,-0.066945,0.476206,0.095459,0.034912,1.453857,0,-4500,4500,0
1343.832031,-3.917969,1.546875,-1.218750,-0.049999,0.559999,0.093575,0.149096,-0.068780,0.490328,0.083252,0.054688,1.429443,0,-4500,4500,0
1343.841797,-3.917969,1.546875,-1.218750,-0.049999,0.559999,0.093384,0.148932,-0.070309,0.503996,0.053955,0.082764,1.400146,0,-4500,4500,0
1343.851562,-3.917969,1.566406,-1.218750,-0.089998,0.509998,0.092775,0.148500,-0.071472,0.517309,0.028076,0.114258,1.368164,0,-4500,4500,0
1343.861328,-3.917969,1.566406,-1.218750,-0.089998,0.509998,0.091579,0.147955,-0.072329,0.530638,0.021484,0.146729,1.344727,0,-4500,4500,0
1343.871094,-3.917969,1.566406,-1.218750,-0.089998,0.509998,0.092205,0.147307,-0.072696,0.543663,0.012695,0.165283,1.318848,0,-4500,4500,0
1343.880859,-3.929688,1.578125,-1.218750,-0.109999,0.459999,0.091595,0.146572,-0.073124,0.556387,-0.006348,0.165283,1.284668,0,-4500,4500,0
1343.890625,-3.929688,1.578125,-1.214844,-0.109999,0.459999,0.092308,0.145879,-0.073491,0.568818,0.000977,0.146729,1.251221,0,-4500,4500,0
1343.900391,-3.929688,1.578125,-1.214844,-0.109999,0.459999,0.093079,0.145325,-0.074165,0.580907,0.017334,0.111084,1.211182,0,-4500,4500,0
1343.910156,-3.937500,1.597656,-1.214844,-0.129999,0.419998,0.094023,0.144851,-0.074998,0.592604,0.023193,0.075928,1.170898,0,-4500,4500,0
1343.919922,-3.937500,1.597656,-1.214844,-0.129999,0.419998,0.093122,0.144304,-0.076185,0.603589,0.019531,0.035889,1.117188,0,-4500,4500,0
1343.929688,-3.937500,1.597656,-1.214844,-0.129999,0.419998,0.094957,0.144010,-0.077531,0.614157,0.024902,0.011719,1.063232,0,-4500,4500,0
1343.939453,-3.937500,1.597656,-1.214844,-0.129999,0.419998,0.093910,0.143716,-0.079123,0.624200,0.030762,-0.010498,1.012207,0,-4500,4500,0
1343.949219,-3.937500,1.609375,-1.214844,-0.109999,0.339998,0.092161,0.143361,-0.080593,0.633470,0.035889,-0.022217,0.953613,0,-4500,4500,0
1343.958984,-3.937500,1.609375,-1.214844,-0.109999,0.339998,0.092953,0.143257,-0.082246,0.642288,0.035400,-0.027100,0.899902,0,-4500,4500,0
1343.968750,-3.937500,1.609375,-1.214844,-0.109999,0.339998,0.093178,0.143136,-0.083716,0.650729,0.040283,-0.032471,0.847900,0,-4500,4500,0
1343.978516,-3.937500,1.609375,-1.214844,-0.109999,0.339998,0.092571,0.143231,-0.085309,0.658437,0.050781,-0.038330,0.800537,0,-4500,4500,0
1343.988281,-3.937500,1.617188,-1.214844,-0.099998,0.279999,0.087286,0.143309,-0.086779,0.665890,0.056641,-0.037109,0.747803,0,-4500,4500,0
1343.998047,-3.937500,1.617188,-1.214844,-0.099998,0.279999,0.086073,0.143448,-0.088249,0.672760,0.052490,-0.046143,0.698730,0,-4500,4500,0
1344.007812,-3.937500,1.617188,-1.214844,-0.099998,0.279999,0.084187,0.143656,-0.089597,0.679153,0.057861,-0.051514,0.648193,0,-4500,4500,0
1344.017578,-3.949219,1.628906,-1.210938,-0.080000,0.219999,0.087664,0.143917,-0.091007,0.684983,0.070801,-0.063721,0.598877,0,-4500,4500,0
1344.027344,-3.949219,1.628906,-1.210938,-0.080000,0.219999,0.085217,0.144307,-0.092539,0.690366,0.060791,-0.075439,0.546631,0,-4500,4500,0
1344.037109,-3.949219,1.628906,-1.210938,-0.080000,0.219999,0.082111,0.144576,-0.094010,0.695319,0.051758,-0.077637,0.504150,0,-4500,4500,0
1344.046875,-3.949219,1.628906,-1.210938,-0.059999,0.179998,0.082630,0.144854,-0.095421,0.699787,0.044678,-0.072754,0.454102,0,-4500,4500,0
1344.056641,-3.949219,1.628906,-1.210938,-0.059999,0.179998,0.079063,0.144993,-0.096770,0.703737,0.034668,-0.065430,0.413086,0,-4500,4500,0
1344.066406,-3.949219,1.628906,-1.210938,-0.059999,0.179998,0.076096,0.144881,-0.097812,0.707429,0.008301,-0.047363,0.374268,0,-4500,4500,0
1344.076172,-3.949219,1.628906,-1.210938,-0.059999,0.179998,0.072599,0.144777,-0.098732,0.710729,-0.005615,-0.033447,0.333252,0,-4500,4500,0
1344.085938,-3.949219,1.628906,-1.207031,-0.059999,0.179998,0.069176,0.144595,-0.099345,0.713809,-0.009277,-0.018555,0.305664,0,-4500,4500,0
1344.095703,-3.949219,1.636719,-1.207031,-0.039999,0.119999,0.067835,0.144291,-0.100020,0.716504,-0.011963,-0.008545,0.280029,0,-4500,4500,0
1344.105469,-3.949219,1.636719,-1.207031,-0.039999,0.119999,0.065105,0.144101,-0.100388,0.718986,-0.017334,0.000488,0.257080,0,-4500,4500,0
1344.115234,-3.949219,1.636719,-1.207031,-0.019999,0.080000,0.062479,0.143875,-0.100695,0.721323,-0.016113,-0.002686,0.233154,0,-4500,4500,0
1344.125000,-3.949219,1.636719,-1.207031,-0.019999,0.080000,0.060459,0.143693,-0.101124,0.723494,-0.006592,-0.010498,0.213623,0,-4500,4500,0
1344.134766,-3.949219,1.636719,-1.207031,-0.019999,0.080000,0.058540,0.143511,-0.101554,0.725363,0.004639,-0.020752,0.192871,0,-4500,4500,0
1344.144531,-3.949219,1.636719,-1.207031,-0.019999,0.080000,0.056601,0.143468,-0.102045,0.727091,-0.000732,-0.033936,0.160889,0,-4500,4500,0
1344.154297,-3.949219,1.636719,-1.207031,-0.009998,0.049999,0.053282,0.143537,-0.102658,0.728350,0.006592,-0.044189,0.128906,0,-4500,4500,0
1344.164062,-3.949219,1.636719,-1.207031,-0.009998,0.049999,0.051802,0.143607,-0.103210,0.729389,0.012451,-0.046143,0.101318,0,-4500,4500,0
1344.173828,-3.949219,1.636719,-1.207031,-0.009998,0.049999,0.048677,0.143676,-0.103763,0.730037,0.009277,-0.043701,0.067627,0,-4500,4500,0
1344.183594,-3.949219,1.636719,-1.207031,-0.009998,0.049999,0.047234,0.143737,-0.104254,0.730470,-0.003906,-0.037842,0.038574,0,-4500,4500,0
1344.193359,-3.949219,1.636719,-1.207031,0.019999,0.029999,0.044113,0.143807,-0.104622,0.730557,-0.008789,-0.030273,0.008057,0,-4500,4500,0
1344.203125,-3.949219,1.636719,-1.207031,0.019999,0.029999,0.042934,0.143815,-0.104806,0.730465,-0.008301,-0.023438,-0.018311,0,-4500,4500,0
1344.212891,-3.949219,1.636719,-1.207031,0.019999,0.029999,0.041706,0.143755,-0.104929,0.730205,-0.010254,-0.020264,-0.043701,0,-4500,4500,0
1344.222656,-3.949219,1.636719,-1.207031,0.019999,0.009998,0.039024,0.143746,-0.104990,0.729512,-0.020996,-0.018066,-0.062988,0,-4500,4500,0
1344.232422,-3.949219,1.636719,-1.207031,0.019999,0.009998,0.037712,0.143694,-0.105174,0.728814,-0.023682,-0.028809,-0.079834,0,-4500,4500,0
1344.242188,-3.949219,1.636719,-1.207031,0.019999,0.009998,0.036901,0.143624,-0.105420,0.727861,-0.035889,-0.036133,-0.090088,0,-4500,4500,0
1344.251953,-3.949219,1.636719,-1.207031,0.029999,-0.009998,0.033072,0.143433,-0.105727,0.726775,-0.034912,-0.041504,-0.102783,0,-4500,4500,0
1344.261719,-3.949219,1.636719,-1.207031,0.029999,-0.009998,0.032473,0.143269,-0.106034,0.725638,-0.055176,-0.050537,-0.114014,0,-4500,4500,0
1344.271484,-3.949219,1.636719,-1.207031,0.029999,-0.009998,0.032446,0.142965,-0.106463,0.724414,-0.046631,-0.054199,-0.114502,0,-4500,4500,0
1344.281250,-3.949219,1.636719,-1.207031,0.029999,-0.009998,0.032875,0.142540,-0.106832,0.723283,-0.040771,-0.056396,-0.114014,0,-4500,4500,0
1344.290039,-3.937500,1.636719,-1.207031,0.039999,-0.029999,0.032381,0.142105,-0.107261,0.721891,-0.066162,-0.055420,-0.123047,0,-4500,4500,0
1344.300781,-3.937500,1.636719,-1.207031,0.039999,-0.029999,0.033289,0.141541,-0.107691,0.720672,-0.066895,-0.054443,-0.117188,0,-4500,4500,0
1344.310547,-3.937500,1.636719,-1.207031,0.039999,-0.029999,0.035210,0.140994,-0.108059,0.719448,-0.062988,-0.044922,-0.119385,0,-4500,4500,0
1344.320312,-3.937500,1.636719,-1.207031,0.029999,-0.039999,0.035070,0.140447,-0.108305,0.718316,-0.063477,-0.036865,-0.107666,0,-4500,4500,0
1344.330078,-3.937500,1.636719,-1.207031,0.029999,-0.039999,0.037134,0.139891,-0.108550,0.717184,-0.062012,-0.028320,-0.100586,0,-4500,4500,0
1344.339844,-3.937500,1.636719,-1.207031,0.029999,-0.039999,0.039928,0.139396,-0.108612,0.716265,-0.056152,-0.024658,-0.099609,0,-4500,4500,0
1344.349609,-3.937500,1.636719,-1.207031,0.029999,-0.039999,0.042143,0.139084,-0.108735,0.715312,-0.034912,-0.020996,-0.087891,0,-4500,4500,0
1344.359375,-3.937500,1.636719,-1.207031,0.019999,-0.029999,0.042994,0.138858,-0.108857,0.714388,-0.006104,-0.017334,-0.078369,0,-4500,4500,0
1344.369141,-3.937500,1.636719,-1.207031,0.019999,-0.029999,0.046429,0.138979,-0.108857,0.713648,0.014648,-0.012451,-0.072998,0,-4500,4500,0
1344.378906,-3.937500,1.636719,-1.207031,0.019999,-0.029999,0.049944,0.139283,-0.108919,0.712909,0.028320,-0.011475,-0.068848,0,-4500,4500,0
1344.388672,-3.937500,1.636719,-1.207031,0.019999,-0.049999,0.051413,0.139839,-0.108980,0.712216,0.061768,-0.010742,-0.063477,0,-4500,4500,0
1344.398438,-3.937500,1.636719,-1.207031,0.019999,-0.049999,0.055128,0.140594,-0.108980,0.711557,0.081543,-0.018799,-0.068848,0,-4500,4500,0
1344.408203,-3.937500,1.636719,-1.207031,0.019999,-0.049999,0.055141,0.141524,-0.109164,0.710731,0.083008,-0.033203,-0.080566,0,-4500,4500,0
1344.417969,-3.937500,1.636719,-1.207031,0.009998,-0.059999,0.057932,0.142559,-0.109412,0.709839,0.092041,-0.053467,-0.096436,0,-4500,4500,0
1344.427734,-3.937500,1.636719,-1.207031,0.009998,-0.059999,0.058836,0.143504,-0.109840,0.708600,0.096436,-0.065186,-0.116699,0,-4500,4500,0
1344.437500,-3.937500,1.636719,-1.207031,0.009998,-0.059999,0.062141,0.144520,-0.110331,0.707327,0.077637,-0.072021,-0.134766,0,-4500,4500,0
1344.447266,-3.937500,1.636719,-1.207031,0.009998,-0.059999,0.065222,0.145267,-0.110884,0.705795,0.045166,-0.079590,-0.157715,0,-4500,4500,0
1344.457031,-3.937500,1.628906,-1.203125,0.009998,-0.049999,0.076433,0.145823,-0.111375,0.704010,0.023926,-0.088623,-0.165039,0,-4500,4500,0
1344.466797,-3.937500,1.628906,-1.203125,0.009998,-0.049999,0.078939,0.146223,-0.112112,0.702257,-0.000732,-0.100342,-0.168701,0,-4500,4500,0
1344.476562,-3.937500,1.628906,-1.203125,0.009998,-0.049999,0.081129,0.146102,-0.112972,0.700378,-0.036377,-0.124756,-0.171387,0,-4500,4500,0
1344.486328,-3.937500,1.628906,-1.203125,0.009998,-0.049999,0.080154,0.145746,-0.114139,0.698491,-0.076416,-0.155518,-0.164551,0,-4500,4500,0
1344.497070,-3.937500,1.628906,-1.199219,0.009998,-0.049999,0.086662,0.145104,-0.115614,0.696595,-0.098145,-0.187500,-0.152832,0,-4500,4500,0
1344.505859,-3.937500,1.628906,-1.199219,0.009998,-0.049999,0.087278,0.144079,-0.117273,0.694872,-0.124268,-0.212402,-0.134277,0,-4500,4500,0
1344.515625,-3.937500,1.628906,-1.199219,0.009998,-0.049999,0.087242,0.142801,-0.119240,0.693329,-0.153076,-0.229492,-0.110352,0,-4500,4500,0
1344.525391,-3.937500,1.628906,-1.199219,0.009998,-0.059999,0.089167,0.141349,-0.121392,0.692172,-0.175781,-0.241699,-0.082520,0,-4500,4500,0
1344.535156,-3.937500,1.628906,-1.199219,0.009998,-0.059999,0.086987,0.139661,-0.123790,0.691218,-0.178955,-0.251465,-0.047363,0,-4500,4500,0
1344.544922,-3.937500,1.628906,-1.199219,0.009998,-0.059999,0.084215,0.137947,-0.126128,0.690453,-0.181641,-0.244873,-0.021973,0,-4500,4500,0
1344.554688,-3.929688,1.628906,-1.199219,0.009998,-0.049999,0.080744,0.136252,-0.128348,0.690114,-0.187012,-0.222168,0.002197,0,-4500,4500,0
1344.564453,-3.929688,1.628906,-1.199219,0.009998,-0.049999,0.077087,0.134419,-0.130312,0.689922,-0.190674,-0.189209,0.017822,0,-4500,4500,0
1344.574219,-3.929688,1.628906,-1.199219,0.009998,-0.049999,0.073242,0.132527,-0.132036,0.689984,-0.181152,-0.148193,0.027344,0,-4500,4500,0
1344.583984,-3.929688,1.628906,-1.195312,0.009998,-0.049999,0.069719,0.130802,-0.133206,0.689928,-0.173096,-0.107178,0.022949,0,-4500,4500,0
1344.593750,-3.937500,1.628906,-1.195312,0.000000,-0.049999,0.076294,0.129137,-0.134130,0.690007,-0.168457,-0.069824,0.009277,0,-4500,4500,0
1344.603516,-3.937500,1.628906,-1.195312,0.000000,-0.049999,0.072962,0.127679,-0.134684,0.689990,-0.147217,-0.067139,-0.012451,0,-4500,4500,0
1344.613281,-3.937500,1.628906,-1.195312,0.000000,-0.049999,0.068699,0.126502,-0.135362,0.689596,-0.103516,-0.074219,-0.043213,0,-4500,4500,0
1344.622192,-3.937500,1.617188,-1.191406,0.000000,-0.059999,0.069632,0.125761,-0.136101,0.688846,-0.068848,-0.098145,-0.069824,0,-4500,4500,0
1344.632812,-3.937500,1.617188,-1.191406,0.000000,-0.059999,0.064667,0.125402,-0.137025,0.687819,-0.036865,-0.121094,-0.102783,0,-4500,4500,0
1344.642578,-3.937500,1.617188,-1.191406,0.000000,-0.059999,0.061296,0.125486,-0.138134,0.686540,0.002930,-0.139648,-0.134277,0,-4500,4500,0
1344.652344,-3.937500,1.617188,-1.191406,0.000000,-0.059999,0.055355,0.125892,-0.139243,0.684936,0.040039,-0.139160,-0.153320,0,-4500,4500,0
1344.662109,-3.937500,1.617188,-1.191406,0.009998,-0.049999,0.051716,0.126649,-0.140291,0.683136,0.060059,-0.121094,-0.175293,0,-4500,4500,0
1344.671875,-3.937500,1.617188,-1.187500,0.009998,-0.049999,0.044909,0.127781,-0.141031,0.681192,0.077637,-0.095459,-0.185791,0,-4500,4500,0
1344.681641,-3.937500,1.617188,-1.187500,0.009998,-0.049999,0.038166,0.128730,-0.141586,0.679296,0.066650,-0.058105,-0.191650,0,-4500,4500,0
1344.691406,-3.937500,1.617188,-1.187500,0.009998,-0.059999,0.032953,0.129471,-0.141586,0.677283,0.069824,-0.003418,-0.202881,0,-4500,4500,0
1344.701172,-3.937500,1.617188,-1.187500,0.009998,-0.059999,0.026003,0.130580,-0.141093,0.675270,0.078857,0.049561,-0.215088,0,-4500,4500,0
1344.710938,-3.937500,1.617188,-1.187500,0.009998,-0.059999,0.019917,0.131871,-0.139983,0.673181,0.068115,0.094727,-0.224121,0,-4500,4500,0
1344.720703,-3.929688,1.617188,-1.187500,0.019999,-0.070000,0.013872,0.132557,-0.138619,0.671191,0.038330,0.121826,-0.224121,0,-4500,4500,0
1344.730469,-3.929688,1.617188,-1.191406,0.019999,-0.070000,-0.001291,0.133244,-0.137025,0.669101,0.043213,0.144287,-0.239990,0,-4500,4500,0
1344.740234,-3.929688,1.617188,-1.191406,0.019999,-0.070000,-0.005497,0.133883,-0.135239,0.666689,0.017090,0.149170,-0.265137,0,-4500,4500,0
1344.750122,-3.929688,1.617188,-1.191406,0.019999,-0.070000,-0.008562,0.134163,-0.133699,0.664430,-0.026367,0.133545,-0.248047,0,-4500,4500,0
1344.759766,-3.929688,1.609375,-1.191406,0.019999,-0.080000,-0.018330,0.134138,-0.132036,0.662085,-0.044922,0.137939,-0.270996,0,-4500,4500,0
1344.769531,-3.929688,1.609375,-1.191406,0.019999,-0.080000,-0.019552,0.133931,-0.130312,0.659693,-0.063477,0.154297,-0.290771,0,-4500,4500,0
1344.779297,-3.929688,1.609375,-1.191406,0.019999,-0.080000,-0.020544,0.133524,-0.128343,0.656919,-0.090820,0.162354,-0.280518,0,-4500,4500,0
1344.789062,-3.929688,1.609375,-1.191406,0.019999,-0.080000,-0.020140,0.132795,-0.126251,0.654330,-0.134766,0.186279,-0.295410,0,-4500,4500,0
1344.798828,-3.929688,1.609375,-1.195312,0.019999,-0.080000,-0.021229,0.131710,-0.123913,0.651683,-0.150879,0.220947,-0.302979,0,-4500,4500,0
1344.808594,-3.929688,1.609375,-1.195312,0.009998,-0.089998,-0.023460,0.130426,-0.121330,0.649048,-0.168457,0.229004,-0.294434,0,-4500,4500,0
1344.818359,-3.929688,1.609375,-1.195312,0.009998,-0.089998,-0.019941,0.128892,-0.118625,0.646464,-0.201904,0.238037,-0.298096,0,-4500,4500,0
1344.828125,-3.929688,1.609375,-1.195312,0.019999,-0.099998,-0.019157,0.127175,-0.116167,0.643747,-0.217285,0.214111,-0.301758,0,-4500,4500,0
1344.837891,-3.929688,1.609375,-1.195312,0.019999,-0.099998,-0.015060,0.125353,-0.113832,0.641056,-0.219482,0.180908,-0.302979,0,-4500,4500,0
1344.847656,-3.929688,1.609375,-1.195312,0.019999,-0.099998,-0.010649,0.123525,-0.111928,0.638280,-0.223145,0.135742,-0.304932,0,-4500,4500,0
1344.857422,-3.929688,1.609375,-1.195312,0.019999,-0.099998,-0.006498,0.121536,-0.110393,0.635357,-0.221680,0.085693,-0.311523,0,-4500,4500,0
1344.867188,-3.929688,1.609375,-1.195312,0.019999,-0.099998,-0.001770,0.119785,-0.109410,0.632349,-0.213623,0.043701,-0.317139,0,-4500,4500,0
1344.876953,-3.937500,1.597656,-1.195312,0.009998,-0.119999,0.002552,0.118095,-0.108735,0.629243,-0.201416,0.011963,-0.319824,0,-4500,4500,0
1344.886719,-3.937500,1.597656,-1.195312,0.009998,-0.119999,0.008177,0.116434,-0.108366,0.626074,-0.194580,-0.006592,-0.321533,0,-4500,4500,0
1344.896484,-3.937500,1.597656,-1.195312,0.009998,-0.099998,0.012205,0.114820,-0.108121,0.622833,-0.186035,-0.019287,-0.330566,0,-4500,4500,0
